	case	comparison	SNF: FDA & CGC
205038	PROS12319B-SU2C-06115123	ACH-000665	0.997989716978323
204996	PROS12319B-SU2C-06115123	ACH-000581	0.9979898948067146
204862	PROS12319B-SU2C-06115123	ACH-000303	0.9979899597861386
204865	PROS12319B-SU2C-06115123	ACH-000308	0.9979901019428346
205140	PROS12319B-SU2C-06115123	ACH-000865	0.997990491149239
204898	PROS12319B-SU2C-06115123	ACH-000381	0.9979906788110212
205188	PROS12319B-SU2C-06115123	ACH-000986	0.9979910543727292
204994	PROS12319B-SU2C-06115123	ACH-000577	0.9979911879744664
205178	PROS12319B-SU2C-06115123	ACH-000957	0.9979918187059711
204851	PROS12319B-SU2C-06115123	ACH-000269	0.9979923095577365
204953	PROS12319B-SU2C-06115123	ACH-000491	0.9979927886765231
205074	PROS12319B-SU2C-06115123	ACH-000730	0.9979931533460716
205169	PROS12319B-SU2C-06115123	ACH-000927	0.9979932791725394
205113	PROS12319B-SU2C-06115123	ACH-000818	0.997993407902881
205155	PROS12319B-SU2C-06115123	ACH-000893	0.9979934636870031
204930	PROS12319B-SU2C-06115123	ACH-000443	0.9979935535583871
205048	PROS12319B-SU2C-06115123	ACH-000678	0.9979936551568391
204838	PROS12319B-SU2C-06115123	ACH-000242	0.997993843962332
204841	PROS12319B-SU2C-06115123	ACH-000248	0.9979938795753699
204919	PROS12319B-SU2C-06115123	ACH-000427	0.9979939398861912
204868	PROS12319B-SU2C-06115123	ACH-000318	0.9979939666990781
205126	PROS12319B-SU2C-06115123	ACH-000846	0.9979941967783813
204854	PROS12319B-SU2C-06115123	ACH-000277	0.997994427039247
204958	PROS12319B-SU2C-06115123	ACH-000508	0.9979946744875846
205071	PROS12319B-SU2C-06115123	ACH-000725	0.9979951029621916
204905	PROS12319B-SU2C-06115123	ACH-000395	0.9979953483613729
204946	PROS12319B-SU2C-06115123	ACH-000481	0.9979953541200798
204776	PROS12319B-SU2C-06115123	ACH-000082	0.9979955062985052
205195	PROS12319B-SU2C-06115123	ACH-001024	0.9979958039607667
205063	PROS12319B-SU2C-06115123	ACH-000713	0.9979960428401979
204763	PROS12319B-SU2C-06115123	ACH-000021	0.9979965919950564
205034	PROS12319B-SU2C-06115123	ACH-000655	0.9979968023813443
205115	PROS12319B-SU2C-06115123	ACH-000823	0.9979978783587579
205106	PROS12319B-SU2C-06115123	ACH-000802	0.9979980388063875
204997	PROS12319B-SU2C-06115123	ACH-000584	0.9979980596427118
204917	PROS12319B-SU2C-06115123	ACH-000424	0.9979980826102702
205180	PROS12319B-SU2C-06115123	ACH-000963	0.9979985262744245
205152	PROS12319B-SU2C-06115123	ACH-000888	0.9979988716506476
204853	PROS12319B-SU2C-06115123	ACH-000276	0.9979994637618352
205153	PROS12319B-SU2C-06115123	ACH-000890	0.997999628453373
204800	PROS12319B-SU2C-06115123	ACH-000144	0.9979997860183774
205066	PROS12319B-SU2C-06115123	ACH-000718	0.9980001850532698
205145	PROS12319B-SU2C-06115123	ACH-000873	0.9980006943483675
205164	PROS12319B-SU2C-06115123	ACH-000916	0.9980008800051292
205100	PROS12319B-SU2C-06115123	ACH-000789	0.9980010883384628
205187	PROS12319B-SU2C-06115123	ACH-000985	0.9980017506483023
204887	PROS12319B-SU2C-06115123	ACH-000356	0.9980019319124709
205026	PROS12319B-SU2C-06115123	ACH-000639	0.9980021509863084
205149	PROS12319B-SU2C-06115123	ACH-000882	0.9980026244841819
205186	PROS12319B-SU2C-06115123	ACH-000979	0.9980030624844566
205173	PROS12319B-SU2C-06115123	ACH-000945	0.9980031757620977
205087	PROS12319B-SU2C-06115123	ACH-000766	0.9980048697231764
205165	PROS12319B-SU2C-06115123	ACH-000917	0.9980074344937622
