seed	mAP
31543	0.11413339434697259
31544	0.11440122044985229
31545	0.1125022015706637
31546	0.11396852446445489
31547	0.11101053127278279
31548	0.11138414703599146
31549	0.11488440410937728
31550	0.11365187346476265
31551	0.11067455133089572
31552	0.11444304975702273
31553	0.11250933382265106
31554	0.11309685777086624
31555	0.11469257928433095
31556	0.1133813154117442
31557	0.11549388866463804
31558	0.11314878715243341
31559	0.11314646400372551
31560	0.1110255763232768
31561	0.11231403303934184
31562	0.11397333247766722
31563	0.11104114764903482
31564	0.1115389068408453
31565	0.11299537734653772
31566	0.11089325456597038
31567	0.1117012006372791
31568	0.11507033967564936
31569	0.11172140961465343
31570	0.11277997819764561
31571	0.11277574481444065
31572	0.11317918232485841
31573	0.1128517714778877
31574	0.1135785200041826
31575	0.11269250187308442
31576	0.11376394762627942
31577	0.11428920744205812
31578	0.11120224359608483
31579	0.1109622554373495
31580	0.11307457014277227
31581	0.11244293742800193
31582	0.11047440515585677
31583	0.11225329356744487
31584	0.11411685569413037
31585	0.11336110343572173
31586	0.11398393392936093
31587	0.11226084332314874
31588	0.11440236236597554
31589	0.11257478459586687
31590	0.11397204630834888
31591	0.11155149126614483
31592	0.11237774385680563
31593	0.11291495718311123
31594	0.11478255305780116
31595	0.11290175521548035
31596	0.11296598125261383
31597	0.11277324867212335
31598	0.11202056354648797
31599	0.1122953058246882
31600	0.11448221420064733
31601	0.1104792937873394
31602	0.11405802644682993
31603	0.11106603823874492
31604	0.1136161940153742
31605	0.11549844053634538
31606	0.11302015395833935
31607	0.11313482529143008
31608	0.11229707749949609
31609	0.11312690372833188
31610	0.11195184570119442
31611	0.11166576383902407
31612	0.11362619097564304
31613	0.11316755033270746
31614	0.11068979175723116
31615	0.1128649629856077
31616	0.11341848943494383
31617	0.11336861228267464
31618	0.1120328520374476
31619	0.11220231777432435
31620	0.11266654988200173
31621	0.1126010009749779
31622	0.11398003805201264
31623	0.11332367441201589
31624	0.11280587548416361
31625	0.11378424064888655
31626	0.11235377149207432
31627	0.11341605325338892
31628	0.11299881635008474
31629	0.11095564033137575
31630	0.11000305000644679
31631	0.1128159874106931
31632	0.11267615189818561
31633	0.11129829630289564
31634	0.11316457265302764
31635	0.11159004535318591
31636	0.11148092922618275
31637	0.11391990352251993
31638	0.11396550632085255
31639	0.11287622539090127
31640	0.11362413536574106
31641	0.1124647074913147
31642	0.11278396966232727
31643	0.11243170314679957
31644	0.11249621403562078
31645	0.11319238197978367
31646	0.11396427395236529
31647	0.11199466864601773
31648	0.11506786176126718
31649	0.11305469380659591
31650	0.11064183449473362
31651	0.11169413707109138
31652	0.1128532048633934
31653	0.1115986621231191
31654	0.1104556857882861
31655	0.11116081700916644
31656	0.11358253303903267
31657	0.11247532816255207
31658	0.11184541089619804
31659	0.10962236271986016
31660	0.1125597212030601
31661	0.11376684170776326
31662	0.1114294959361259
31663	0.11136764946802985
31664	0.11246879219827947
31665	0.11320322527333032
31666	0.11209541181111887
31667	0.11175741420041195
31668	0.11326628139022622
31669	0.11310867354442303
31670	0.11321780844537936
31671	0.11239703803836175
31672	0.11258662223569514
31673	0.11273471377627917
31674	0.11394857844598673
31675	0.11247966806005916
31676	0.11222531393713199
31677	0.11208703793642953
31678	0.11011046683173445
31679	0.11132825206722173
31680	0.11226983401888027
31681	0.1139259439040977
31682	0.11212321648652561
31683	0.11245768888274416
31684	0.11089911601129579
31685	0.11659503876628514
31686	0.11385190826773373
31687	0.11341150280605158
31688	0.11450850910432941
31689	0.1127529162578872
31690	0.11237185578650757
31691	0.11258743191374153
31692	0.11371104691239922
31693	0.11338365500902642
31694	0.11401848804092715
31695	0.11251878838208942
31696	0.11128909582976369
31697	0.11058227034431307
31698	0.1103707313889627
31699	0.11179059819039831
31700	0.11274528170199269
31701	0.11223609199943692
31702	0.1135660178373464
31703	0.11165015522973175
31704	0.11248495379220806
31705	0.1134171105473292
31706	0.11369852034624366
31707	0.11215823051500055
31708	0.11029117829340615
31709	0.1138034361744241
31710	0.11274473709697429
31711	0.11195817353116531
31712	0.11320131793670288
31713	0.11274010776921066
31714	0.1119222835857298
31715	0.11264549172223572
31716	0.11214125836356094
31717	0.11439197115025905
31718	0.11192494170404575
31719	0.1114333646130055
31720	0.11293189903546014
31721	0.11189741468341782
31722	0.11506680804606491
31723	0.11003533641440949
31724	0.11394954424543274
31725	0.11167908631476108
31726	0.11103243150583768
31727	0.11406059087539047
31728	0.1115221625832763
31729	0.1110006349046839
31730	0.11345589577749277
31731	0.11163736544452199
31732	0.11300891745507012
31733	0.11142715425629297
31734	0.11556173180062347
31735	0.11577372573097484
31736	0.11235464355752865
31737	0.11235694377953799
31738	0.11416983621924019
31739	0.11238031322859847
31740	0.1136398516662869
31741	0.11167516695164664
31742	0.11202225871389224
31743	0.11606750530756925
31744	0.11244818338106358
31745	0.11182615527883114
31746	0.1120950897711924
31747	0.11408643453406561
31748	0.11135310707279085
31749	0.11371018246122368
31750	0.11314174311207296
31751	0.11255167398417999
31752	0.1117331195540497
31753	0.11438456856532551
31754	0.11450426064614797
31755	0.11397000267438318
31756	0.11293708037220361
31757	0.1143499495804642
31758	0.11037509386603862
31759	0.11378175862980196
31760	0.11212148775083215
31761	0.1137190652977683
31762	0.11339659783067955
31763	0.11162318969446051
31764	0.11285701979372363
31765	0.11476125128618689
31766	0.11240004983222261
31767	0.1123767581358919
31768	0.11369085655906284
31769	0.11260816081250118
31770	0.11263704719380173
31771	0.11324708094656769
31772	0.11155903760254927
31773	0.11325627511730829
31774	0.11591893256857388
31775	0.11292866507420231
31776	0.11188098612612764
31777	0.11143212071385816
31778	0.11338320287527565
31779	0.11217437200844822
31780	0.11203561551110801
31781	0.11224224414988275
31782	0.11360436262351958
31783	0.11243805853485865
31784	0.11365283648213485
31785	0.11558609855623217
31786	0.1135546408523562
31787	0.1118808954106753
31788	0.11192509347783564
31789	0.11333675521330772
31790	0.11340080527624957
31791	0.11347342521666481
31792	0.11120421229985486
31793	0.11247845210342876
31794	0.11250297060278512
31795	0.11311602691874913
31796	0.11271985613701899
31797	0.11319407215788004
31798	0.11290314101478678
31799	0.1114551508918224
31800	0.11359635416572826
31801	0.11603054159633358
31802	0.1129493705260026
31803	0.11614137659860961
31804	0.11423087014900028
31805	0.11090546066354635
31806	0.11308256355461917
31807	0.11355433081993838
31808	0.112946800897049
31809	0.11167061307882298
31810	0.11070680827969016
31811	0.11315313682445219
31812	0.11058095333354893
31813	0.11460400667172282
31814	0.11222802384786594
31815	0.1121045059531045
31816	0.11170676632341724
31817	0.1126669435169262
31818	0.11274410050562945
31819	0.11333599662938519
31820	0.11194167319529505
31821	0.11684300741208989
31822	0.11480483540146884
31823	0.11335831858725327
31824	0.1127520351277017
31825	0.11306618275750642
31826	0.1118094454959494
31827	0.11246803431688962
31828	0.11222746499100736
31829	0.11142620784906146
31830	0.1130426105554505
31831	0.1132968261096347
31832	0.11351098996255556
31833	0.1127234777284368
31834	0.11412203451422888
31835	0.11167910600207172
31836	0.11229995740359686
31837	0.11248163922314103
31838	0.1122596297922476
31839	0.11266492911120121
31840	0.11238844013344411
31841	0.11308243958045601
31842	0.11492679748159035
31843	0.11329631619336641
31844	0.11358056868076535
31845	0.11421381285808904
31846	0.11316534067955406
31847	0.11296525315506094
31848	0.11386365132476166
31849	0.11369271233168378
31850	0.11392496612398567
31851	0.11295970418309274
31852	0.11357699050106702
31853	0.11086913545050697
31854	0.11194724722555631
31855	0.11247064796615408
31856	0.11391607979787376
31857	0.1113188895416573
31858	0.11404733807867144
31859	0.11515046858319573
31860	0.11230794089090668
31861	0.11246759144846903
31862	0.11198427274226151
31863	0.11393259640043829
31864	0.11288871214627506
31865	0.11021021515911031
31866	0.1124440711446452
31867	0.11007483263910064
31868	0.11248911304537555
31869	0.11306872145397519
31870	0.11152655968188414
31871	0.11008150459530983
31872	0.1131859144480508
31873	0.11126058424099783
31874	0.11312475706639392
31875	0.11472133655083054
31876	0.11329663533931554
31877	0.11231025965290707
31878	0.11340153999047092
31879	0.11176922752911263
31880	0.1115580184022799
31881	0.11382993182764171
31882	0.11205020284830165
31883	0.11269872135510042
31884	0.11164018664589875
31885	0.1129504396624136
31886	0.11255596725207691
31887	0.11402596388334423
31888	0.11500052142604132
31889	0.1110694331410278
31890	0.1133488131231866
31891	0.11349480181436176
31892	0.11273853258974188
31893	0.1136110016119333
31894	0.11506678503682619
31895	0.11411497984120939
31896	0.11210421878538733
31897	0.11197000293960949
31898	0.11295322057155134
31899	0.110587913849982
31900	0.11356362555960445
31901	0.11385443597907019
31902	0.11186757584165867
31903	0.11338275495174385
31904	0.11132332136635215
31905	0.11214888118729036
31906	0.1126358287714693
31907	0.11221767048653145
31908	0.11095806515640454
31909	0.11389903721554165
31910	0.11217638723576798
31911	0.11376805742341323
31912	0.11277143353192726
31913	0.11241316332776011
31914	0.11313220894985185
31915	0.11394540263193993
31916	0.11089991500796607
31917	0.1140717150847458
31918	0.11095443333804132
31919	0.11367790329652178
31920	0.11182204437301636
31921	0.1148754935075267
31922	0.11269353267280234
31923	0.11170777687016331
31924	0.1120697812014086
31925	0.11339534405490687
31926	0.11343050878605714
31927	0.11388105230852903
31928	0.11478693631090901
31929	0.11358867110126344
31930	0.11179860313454548
31931	0.11345422548669575
31932	0.11243655673404966
31933	0.11320685179971046
31934	0.1126179270600765
31935	0.1123106469383766
31936	0.11232206042490772
31937	0.10964232019207404
31938	0.11186011175504862
31939	0.11262144128263055
31940	0.11334806187179415
31941	0.11160562778316584
31942	0.11244998715536463
31943	0.11299220502988891
31944	0.11372483687709453
31945	0.11322704778362763
31946	0.11166424786132172
31947	0.11089979735148708
31948	0.11400517381976057
31949	0.11127840199672567
31950	0.1121159312155944
31951	0.11327468046876545
31952	0.11410659639689638
31953	0.11082269615384055
31954	0.1144641472242496
31955	0.11493508106797765
31956	0.1117022093614845
31957	0.11309491122159454
31958	0.11289928702553505
31959	0.11274838131814724
31960	0.1139896525246193
31961	0.11436585607796526
31962	0.11242298245759585
31963	0.11227303534046128
31964	0.11127349294734802
31965	0.11337242261004768
31966	0.11349926590683489
31967	0.1123057430433453
31968	0.11331834394149916
31969	0.1134530978732506
31970	0.11370886583067612
31971	0.11247715699180548
31972	0.11449883869914314
31973	0.11212402731949113
31974	0.11250023572418189
31975	0.11182563165643619
31976	0.11240068907957797
31977	0.11166186446999171
31978	0.1155568543840773
31979	0.11464346086894701
31980	0.11240907339935009
31981	0.11216578425504664
31982	0.11443019083283167
31983	0.11064783263747059
31984	0.11295842094819855
31985	0.11216066319942056
31986	0.1131864836419875
31987	0.11193170067990907
31988	0.113990156580828
31989	0.1129616243003329
31990	0.11335674521124002
31991	0.11156824584123581
31992	0.11339221771157514
31993	0.11401599756903963
31994	0.11221416509442507
31995	0.11206364969577892
31996	0.1124089499565736
31997	0.11057441822374674
31998	0.11469083975562448
31999	0.11324426517737497
32000	0.11274518567064597
32001	0.11355238285979583
32002	0.11306369943332453
32003	0.1112818000146918
32004	0.11207273780196499
32005	0.11112117077969015
32006	0.11478771288574696
32007	0.11200212315754526
32008	0.11262631734478327
32009	0.11236812606466214
32010	0.1124552105296426
32011	0.1124754346484865
32012	0.11100036748564797
32013	0.11205723967097553
32014	0.11174473895271164
32015	0.1120083773704573
32016	0.11514145542553347
32017	0.11371208413962881
32018	0.11185083008000159
32019	0.11054832922107968
32020	0.11206191529678916
32021	0.11094510345574703
32022	0.11297596304016513
32023	0.11183707077682013
32024	0.11078634292714128
32025	0.1136327170874478
32026	0.11349855012067255
32027	0.11195442554881736
32028	0.11277583802126118
32029	0.11109519735335607
32030	0.11153127154127018
32031	0.11152917732998056
32032	0.11133391833682926
32033	0.11313790347201699
32034	0.11086954120690856
32035	0.11374984958850187
32036	0.11289174651154538
32037	0.11183364269643356
32038	0.11408717377612579
32039	0.11086061742065574
32040	0.11579175821517447
32041	0.11417837729962574
32042	0.10956462274577125
32043	0.11327202613092263
32044	0.11314563127319374
32045	0.113630457240213
32046	0.11187729516019364
32047	0.11305170474230694
32048	0.11266926011517354
32049	0.11346276661470983
32050	0.11364671967544862
32051	0.11401713497996704
32052	0.11085747113662767
32053	0.11132024124740326
32054	0.11337951493336215
32055	0.11203696437131855
32056	0.11144464577596876
32057	0.11348614810334495
32058	0.11218500946378768
32059	0.11596256687745672
32060	0.11282113211818053
32061	0.11377760373721438
32062	0.11350674226385457
32063	0.11254376787395629
32064	0.11300947477794598
32065	0.11220305276049956
32066	0.11351387560318138
32067	0.1133791708926638
32068	0.11132367093255092
32069	0.1131128628633378
32070	0.11239398958806841
32071	0.11138761218115353
32072	0.11217193402334298
32073	0.11176129161135967
32074	0.11176454532098894
32075	0.11438320960716475
32076	0.11061932323514534
32077	0.11255193665552461
32078	0.11105876903707672
32079	0.11074818983200643
32080	0.11063866559294731
32081	0.10927010968858532
32082	0.11162180157810375
32083	0.11289223162509943
32084	0.11234603422015943
32085	0.11224450487806314
32086	0.11188815621326385
32087	0.1138597722523379
32088	0.11305188952432858
32089	0.11376539013827107
32090	0.11212336706708977
32091	0.11460358219185239
32092	0.11376955973624887
32093	0.11246799334039512
32094	0.11047269417702993
32095	0.1129394836233372
32096	0.11130246176844184
32097	0.11328781548392412
32098	0.11193884448366605
32099	0.11452127572677438
32100	0.11186888700316372
32101	0.11553709058338237
32102	0.11290670849372676
32103	0.11240600626495262
32104	0.11146931944457904
32105	0.1133953304203443
32106	0.11263108497946722
32107	0.11118141239638363
32108	0.1122873635265359
32109	0.11328364026470376
32110	0.11208406748411925
32111	0.11262966271817547
32112	0.1129419412390074
32113	0.11290590234824333
32114	0.11458310377828078
32115	0.11083291144542633
32116	0.11054949994010618
32117	0.11098661039910314
32118	0.11209429449361083
32119	0.1123246653913418
32120	0.11196963781742122
32121	0.11452132854397318
32122	0.11172121722709236
32123	0.11168705482533148
32124	0.11069835972338618
32125	0.11323853599122574
32126	0.11172803724620088
32127	0.1106450068314447
32128	0.11201077961567217
32129	0.11238840608057853
32130	0.11309536537173102
32131	0.11348032215244679
32132	0.11283408342477956
32133	0.11331289400089609
32134	0.11038720325809205
32135	0.11189872488805787
32136	0.11330264640002242
32137	0.11450290243127874
32138	0.11331728000675466
32139	0.11334876491622667
32140	0.1128088780022066
32141	0.1140304698859362
32142	0.11304839245406245
32143	0.11301748813659974
32144	0.11293327006110594
32145	0.11195544889886189
32146	0.11236477815627391
32147	0.1127826747542985
32148	0.11230021626191956
32149	0.11210906492723005
32150	0.11195948176128263
32151	0.11144663419449884
32152	0.11244459991280668
32153	0.11368400041961281
32154	0.11054823878348681
32155	0.1141532314634252
32156	0.11263566544656622
32157	0.11120222736866717
32158	0.11318466401906208
32159	0.11247538638222204
32160	0.11174720797119078
32161	0.11288205467835388
32162	0.11199616780379154
32163	0.11474550117048966
32164	0.11128646107708146
32165	0.11190818291467773
32166	0.11224018738799589
32167	0.11197082029699124
32168	0.11203974743824047
32169	0.1150065333385765
32170	0.1125196358780252
32171	0.10912276323390316
32172	0.11478959814825287
32173	0.11110349568445195
32174	0.11449086722679074
32175	0.11363410129504936
32176	0.11374184903879239
32177	0.11315853891904387
32178	0.11053979643449978
32179	0.11536927198789683
32180	0.11253075212530744
32181	0.11234924267197685
32182	0.11276778868427187
32183	0.11292969829832265
32184	0.11031556352004336
32185	0.11101879752812603
32186	0.11310500350321662
32187	0.11136437946558687
32188	0.11375390112999365
32189	0.11102743588946044
32190	0.1120648317711689
32191	0.11245435005290205
32192	0.11356967324746485
32193	0.11069998016394296
32194	0.11244073190197089
32195	0.11231222021013013
32196	0.1131307087332038
32197	0.11047089553650571
32198	0.11153051410574966
32199	0.11189957314320557
32200	0.11319569379399873
32201	0.11429240987244604
32202	0.11219105544572568
32203	0.11191331406411989
32204	0.11240280427808083
32205	0.11365919987143201
32206	0.11331959542895997
32207	0.11079923887289411
32208	0.11102520459206919
32209	0.11141004747097076
32210	0.1155186658113634
32211	0.11100547484556435
32212	0.11266399119555
32213	0.1143375502554907
32214	0.11175032769941996
32215	0.11373491928990016
32216	0.11337680818659193
32217	0.11200459934023123
32218	0.11277845510474077
32219	0.11133761831621687
32220	0.11327926781134418
32221	0.11355623567374186
32222	0.11360922279310798
32223	0.11202924192062874
32224	0.11130755867437699
32225	0.11291413255503024
32226	0.11317557548807435
32227	0.11052329042216107
32228	0.1127070365601753
32229	0.11091136433315234
32230	0.11229006797845972
32231	0.11165123119024926
32232	0.11299635959025166
32233	0.1099981148482891
32234	0.1143025138833319
32235	0.11045316227749451
32236	0.11215714958100895
32237	0.111775875635069
32238	0.1135545917452917
32239	0.11159740313152298
32240	0.11004438501197968
32241	0.11218380006106327
32242	0.11284222675320324
32243	0.1123192348019588
32244	0.11299841848961976
32245	0.11414971038337057
32246	0.1134796995559774
32247	0.1131561629410761
32248	0.11141844718875163
32249	0.11267080299509769
32250	0.1107243630083605
32251	0.11132604922805535
32252	0.11366268168093993
32253	0.11222529758995475
32254	0.11256853070761937
32255	0.112543344110473
32256	0.11306888911432798
32257	0.11142838309019663
32258	0.11250599449025946
32259	0.11412071453298078
32260	0.11160437220707242
32261	0.11315925541509679
32262	0.1111012444850233
32263	0.11148632298973503
32264	0.11270134455786225
32265	0.11362910594393132
32266	0.11398891702806875
32267	0.11230268282854862
32268	0.11040055550571638
32269	0.1130506532831988
32270	0.10959684868908887
32271	0.11304572420556847
32272	0.11248891770793591
32273	0.11169038707333012
32274	0.1112195478539758
32275	0.11304572096629426
32276	0.11080270172219181
32277	0.11322555642881771
32278	0.11267659621052656
32279	0.11111560711339312
32280	0.11433508411632123
32281	0.11149758463486412
32282	0.11385493400959411
32283	0.11482709318167125
32284	0.11246373028772982
32285	0.11245163056402845
32286	0.11053998617045294
32287	0.11066633067715603
32288	0.1125222756779409
32289	0.11153964795523377
32290	0.11356343531856114
32291	0.11140621226718442
32292	0.11327757921895619
32293	0.11206962783176337
32294	0.11298203860728948
32295	0.11299811106882908
32296	0.11321247880957755
32297	0.11257766642260875
32298	0.11031911398210602
32299	0.11177027778316193
32300	0.1120916054064544
32301	0.11204939535568656
32302	0.11034071478368006
32303	0.11397280211344687
32304	0.11321302721465695
32305	0.11464262418831186
32306	0.11154674764825454
32307	0.11254091635989354
32308	0.11286157739417586
32309	0.11149395668152667
32310	0.11165231755860774
32311	0.11353703817164959
32312	0.11098886165135982
32313	0.11242450518861982
32314	0.11280671177510414
32315	0.11187183459112071
32316	0.11122331664597564
32317	0.11203746685459659
32318	0.1133829563421032
32319	0.1112654406186685
32320	0.11105553770879831
32321	0.11331078939533874
32322	0.11338699537296021
32323	0.11166548598712918
32324	0.11396185511572447
32325	0.1139070368618346
32326	0.1137856318558163
32327	0.11094642753318926
32328	0.1146721618665284
32329	0.1092750651769051
32330	0.11149564696977234
32331	0.1120682843290111
32332	0.11257560526138795
32333	0.11125680893262255
32334	0.11288966721367172
32335	0.11124268148542182
32336	0.1125815637910899
32337	0.11211164418116944
32338	0.10995658321119808
32339	0.11245025628070952
32340	0.11158098067040031
32341	0.11351233315683765
32342	0.11004506388859298
32343	0.11370701115619507
32344	0.11299878877840167
32345	0.11311042293663348
32346	0.11482497188191915
32347	0.11164683643171287
32348	0.11439030398434831
32349	0.11605986100102583
32350	0.11371992868347391
32351	0.11622935044108493
32352	0.11319754452808678
32353	0.11566064520229351
32354	0.11285253395480166
32355	0.11161262703823807
32356	0.11260796840080259
32357	0.11204078608901362
32358	0.11105246709375019
32359	0.11391797610264205
32360	0.11647131440554773
32361	0.1110450158566638
32362	0.1123602362271299
32363	0.116153954213608
32364	0.1119735726897373
32365	0.11272797495551781
32366	0.11352245411079358
32367	0.11178907355304775
32368	0.11201790738030817
32369	0.11334810122760501
32370	0.11231774464717062
32371	0.11243289074592035
32372	0.11220042754470047
32373	0.11143495561125001
32374	0.11373267580948966
32375	0.11136151019577624
32376	0.11185363025520041
32377	0.11251556256013588
32378	0.1122931741019521
32379	0.11235284799636952
32380	0.11457345250561511
32381	0.11339391206866718
32382	0.11410610805046606
32383	0.11161365193530454
32384	0.11385222108884174
32385	0.11129412613959744
32386	0.1133071155648863
32387	0.11245558408280336
32388	0.1127675284824622
32389	0.11279473506001744
32390	0.1130059484946313
32391	0.1114590247374207
32392	0.11487217848419548
32393	0.11292391870701954
32394	0.11197459731233164
32395	0.1127441866566576
32396	0.1123300801230692
32397	0.11327146981014853
32398	0.11221852001241932
32399	0.11316156186746751
32400	0.11279456347980454
32401	0.11154854292217352
32402	0.11272326695750393
32403	0.11354883148431746
32404	0.11149752621352027
32405	0.11325764638165191
32406	0.11380128916505158
32407	0.11315096153665903
32408	0.11087185838172421
32409	0.11348929224871028
32410	0.11090903338559911
32411	0.11070184450174253
32412	0.11245631660131782
32413	0.11304373834314557
32414	0.11248631608220187
32415	0.11252068192117648
32416	0.11191637571449983
32417	0.11421351202294228
32418	0.11304234727359609
32419	0.11043980070392802
32420	0.11201881441539327
32421	0.11387416944438125
32422	0.11123441567673299
32423	0.11274604129931225
32424	0.11228519903080411
32425	0.11248504755514452
32426	0.10972874532764464
32427	0.11271546549582584
32428	0.11188800421851096
32429	0.1110288770420379
32430	0.10969293861469716
32431	0.11541159951027494
32432	0.11174483841206004
32433	0.11288881103161857
32434	0.11094527098886216
32435	0.11378499633738531
32436	0.11214542231926257
32437	0.11464015620103139
32438	0.1134452482289034
32439	0.11406053920529392
32440	0.11382798976877712
32441	0.11234234540287046
32442	0.1124479838157413
32443	0.11210609060800276
32444	0.11297896232741819
32445	0.11100133802364684
32446	0.11427149736609316
32447	0.11321939103589362
32448	0.11061621195992447
32449	0.11332608826020854
32450	0.11078670135663969
32451	0.1135077308676166
32452	0.11391044668831894
32453	0.11244834277390806
32454	0.11265957012048046
32455	0.11090764826231252
32456	0.11143548497336667
32457	0.11101908676927236
32458	0.11143022879242413
32459	0.11257168757179653
32460	0.11195149303364665
32461	0.11270385673384499
32462	0.11256483984475839
32463	0.11447204968064849
32464	0.11418862746599452
32465	0.11318788307516604
32466	0.110467465136179
32467	0.11441777792978727
32468	0.1132300671398043
32469	0.11332508071609575
32470	0.11020156873822796
32471	0.11387781338809008
32472	0.11135056993476806
32473	0.1101075142065469
32474	0.11428597226720284
32475	0.11205108857927809
32476	0.11486504491229055
32477	0.11296386926323233
32478	0.11484858875824228
32479	0.1127789457220233
32480	0.11508941437066046
32481	0.11396755518698999
32482	0.11250336845816063
32483	0.11146357592033625
32484	0.11334414382030085
32485	0.11231448937889604
32486	0.11314881341739866
32487	0.11237925307054022
32488	0.11084222827240481
32489	0.11503305555846888
32490	0.11362755352669864
32491	0.1129055720489676
32492	0.11282133013376335
32493	0.11243761076132576
32494	0.11096537943021241
32495	0.11260987250354143
32496	0.11411936199104143
32497	0.11171699416625368
32498	0.11111576502537081
32499	0.11304510333083102
32500	0.11254104139488477
32501	0.11243108767652112
32502	0.1141262309637373
32503	0.11308555902462653
32504	0.110714509413311
32505	0.11369829915839748
32506	0.11238257509672239
32507	0.11423062557312624
32508	0.11237320964192232
32509	0.11317495188416599
32510	0.11337508143931677
32511	0.11332143868563625
32512	0.11486700600439305
32513	0.11129163704184712
32514	0.11166522364935424
32515	0.11240038149712955
32516	0.11284490570137747
32517	0.11319467569925215
32518	0.11173841001308098
32519	0.11246086341691611
32520	0.11355508470707358
32521	0.10994004109036143
32522	0.11398112562158381
32523	0.11227611786646635
32524	0.1159264004071373
32525	0.11115836653211882
32526	0.11313299295813085
32527	0.11397668056901318
32528	0.11153828901017626
32529	0.11387834260297584
32530	0.11431182553134481
32531	0.11274328721182901
32532	0.11311061668448329
32533	0.11265003076023487
32534	0.11256392063208277
32535	0.11370114440272786
32536	0.11204587992508361
32537	0.1130607462198857
32538	0.11299486741253069
32539	0.11422313808260885
32540	0.11149609767252798
32541	0.1125972409025187
32542	0.11307876550885261
32543	0.11099460751010755
32544	0.11350262095260531
32545	0.11250567234034432
32546	0.11423432544561991
32547	0.11154702176959658
32548	0.11392290168935729
32549	0.11314742805133296
32550	0.11364463008370232
32551	0.11289600361248256
32552	0.112032950227325
32553	0.11484874096136749
32554	0.11277755234792862
32555	0.11218308141167921
32556	0.11288954380910508
32557	0.11390625401053381
32558	0.11360026398762799
32559	0.11211317806665738
32560	0.11173823138453479
32561	0.11331184863491571
32562	0.11237943701400374
32563	0.11145114539665475
32564	0.11312153785059112
32565	0.11233265413591381
32566	0.1124373614378377
32567	0.1135093693673152
32568	0.11184045924333383
32569	0.11300777822810756
32570	0.11119878784127818
32571	0.11246155763088043
32572	0.113919485093623
32573	0.11301681737292728
32574	0.11300684554627137
32575	0.11266285730347532
32576	0.11371893864456332
32577	0.11238518512136886
32578	0.11218408662581586
32579	0.11114554513371244
32580	0.11175040970227987
32581	0.11318691354051102
32582	0.11215250994303474
32583	0.11284352254497151
32584	0.11354244024805821
32585	0.11199410351640395
32586	0.11464383208167171
32587	0.11141120777584257
32588	0.11256724371567903
32589	0.11175064108525029
32590	0.11237779705512947
32591	0.11072870001454002
32592	0.1114063797209001
32593	0.11265532762242265
32594	0.11203666695326508
32595	0.11264077739207518
32596	0.11313377534934697
32597	0.1114327672288912
32598	0.11329141526096605
32599	0.111150654684772
32600	0.11169668590728654
32601	0.1117932193460587
32602	0.11082435387516038
32603	0.11294852384377284
32604	0.11326031989852978
32605	0.11228674675116383
32606	0.11147257181279023
32607	0.11099487170688362
32608	0.11084866819779568
32609	0.11472832968309284
32610	0.11305099560309659
32611	0.11220478294768561
32612	0.1106033364070654
32613	0.1129065977153464
32614	0.1123771067734766
32615	0.11253578096044001
32616	0.11336924222007329
32617	0.11174659162242895
32618	0.11278892594363968
32619	0.11406317404135734
32620	0.11167016807577346
32621	0.11095371147920446
32622	0.11234234373183619
32623	0.11345324213272527
32624	0.11199199763572917
32625	0.11273642658741688
32626	0.11441880498990514
32627	0.11480646031164989
32628	0.1118656168165442
32629	0.11166171179511729
32630	0.11043628125443823
32631	0.11365899700458842
32632	0.11331914907139082
32633	0.11192055888929293
32634	0.11239936001148357
32635	0.11186143173559114
32636	0.11343033102463373
32637	0.11391049231279653
32638	0.11256021081273603
32639	0.11198270019918849
32640	0.11111882994206021
32641	0.11323947487650098
32642	0.11424906942114793
32643	0.11180457011760914
32644	0.11113179308277725
32645	0.11297283516601955
32646	0.1140881591895809
32647	0.11229650311462287
32648	0.11213299643428133
32649	0.11309669936371108
32650	0.1117525246277554
32651	0.11175355513834394
32652	0.11307696755093748
32653	0.11268959451045676
32654	0.11367440056572586
32655	0.11313759954550129
32656	0.11314621715815061
32657	0.10994254024278446
32658	0.11187638718810339
32659	0.11226603247467229
32660	0.11036094603881585
32661	0.11000639455775034
32662	0.11223772805959287
32663	0.11361857251105646
32664	0.11101647335145157
32665	0.11143703961517261
32666	0.11198169545390223
32667	0.11211437909224516
32668	0.11129137524098408
32669	0.112042070372624
32670	0.1114917532688627
32671	0.11247568192412163
32672	0.11327650740813598
32673	0.11290412318045383
32674	0.11329536419112722
32675	0.11459749968773963
32676	0.111461559371034
32677	0.11319473333453442
32678	0.11184860336543195
32679	0.11419408479580312
32680	0.11198813746109966
32681	0.11356503017485947
32682	0.11071575446567712
32683	0.11231309151774196
32684	0.11078509239582288
32685	0.11062388970131945
32686	0.11298631022170524
32687	0.11049516940458871
32688	0.11213936379265307
32689	0.11377974100355358
32690	0.1112165585025065
32691	0.11089210495327524
32692	0.1131652133068938
32693	0.11105247515357448
32694	0.1140397426952478
32695	0.11239707760257016
32696	0.11293449769312387
32697	0.11141033119677864
32698	0.11493186153191493
32699	0.11391833783420496
32700	0.1113118357879814
32701	0.11260205507081748
32702	0.11278249399577579
32703	0.11514354224507999
32704	0.11172387761649083
32705	0.11211046477015968
32706	0.11262236307855696
32707	0.11336126215337677
32708	0.11487192564508371
32709	0.11108168407514446
